Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	Control_RNA_seq	Hypoxia_RNA_seq	C1_5	C2_6	C4_7	H1_5	H3_8	H5_7
Chr3:55105656-55105656	3	55105656	55105656		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105657-55105657	3	55105657	55105657		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105658-55105658	3	55105658	55105658		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105659-55105659	3	55105659	55105659		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105660-55105660	3	55105660	55105660		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105661-55105661	3	55105661	55105661		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105662-55105662	3	55105662	55105662		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105663-55105663	3	55105663	55105663		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105664-55105664	3	55105664	55105664		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105665-55105665	3	55105665	55105665		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105666-55105666	3	55105666	55105666		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105667-55105667	3	55105667	55105667		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105668-55105668	3	55105668	55105668		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105669-55105669	3	55105669	55105669		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105670-55105670	3	55105670	55105670		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105671-55105671	3	55105671	55105671		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105672-55105672	3	55105672	55105672		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105673-55105673	3	55105673	55105673		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105674-55105674	3	55105674	55105674		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105675-55105675	3	55105675	55105675		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105676-55105676	3	55105676	55105676		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105677-55105677	3	55105677	55105677		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105678-55105678	3	55105678	55105678		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105679-55105679	3	55105679	55105679		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105680-55105680	3	55105680	55105680		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105681-55105681	3	55105681	55105681		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105682-55105682	3	55105682	55105682		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105683-55105683	3	55105683	55105683		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105684-55105684	3	55105684	55105684		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105685-55105685	3	55105685	55105685		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105686-55105686	3	55105686	55105686		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105687-55105687	3	55105687	55105687		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105688-55105688	3	55105688	55105688		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105689-55105689	3	55105689	55105689		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105690-55105690	3	55105690	55105690		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105691-55105691	3	55105691	55105691		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105692-55105692	3	55105692	55105692		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105693-55105693	3	55105693	55105693		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105694-55105694	3	55105694	55105694		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105695-55105695	3	55105695	55105695		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105696-55105696	3	55105696	55105696		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105697-55105697	3	55105697	55105697		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105698-55105698	3	55105698	55105698		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105699-55105699	3	55105699	55105699		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105700-55105700	3	55105700	55105700		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105701-55105701	3	55105701	55105701		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105702-55105702	3	55105702	55105702		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105703-55105703	3	55105703	55105703		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105704-55105704	3	55105704	55105704		null					Not found	0	0.0	0.015468739904463291	0.0	0.0	0.0	0.0	0.04640622064471245	0.0
Chr3:55105705-55105705	3	55105705	55105705		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105706-55105706	3	55105706	55105706		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105707-55105707	3	55105707	55105707		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105708-55105708	3	55105708	55105708		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105709-55105709	3	55105709	55105709		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105710-55105710	3	55105710	55105710		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105711-55105711	3	55105711	55105711		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105712-55105712	3	55105712	55105712		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105713-55105713	3	55105713	55105713		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105714-55105714	3	55105714	55105714		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105715-55105715	3	55105715	55105715		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105716-55105716	3	55105716	55105716		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105717-55105717	3	55105717	55105717		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105718-55105718	3	55105718	55105718		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105719-55105719	3	55105719	55105719		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105720-55105720	3	55105720	55105720		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105721-55105721	3	55105721	55105721		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105722-55105722	3	55105722	55105722		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105723-55105723	3	55105723	55105723		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105724-55105724	3	55105724	55105724		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105725-55105725	3	55105725	55105725		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105726-55105726	3	55105726	55105726		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105727-55105727	3	55105727	55105727		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105728-55105728	3	55105728	55105728		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105729-55105729	3	55105729	55105729		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105730-55105730	3	55105730	55105730		null					Not found	0	0.0	0.030937479808926582	0.0	0.0	0.0	0.0	0.0928124412894249	0.0
Chr3:55105731-55105731	3	55105731	55105731		null					Not found	0	0.0	0.04640622064471245	0.0	0.0	0.0	0.0	0.13921865820884705	0.0
Chr3:55105732-55105732	3	55105732	55105732		null					Not found	0	0.0	0.04640622064471245	0.0	0.0	0.0	0.0	0.13921865820884705	0.0
Chr3:55105733-55105733	3	55105733	55105733		null					Not found	0	0.041156698018312454	3.4578211307525635	0.0	0.0	0.12347009778022766	0.08432652801275253	10.116556167602539	0.17258045077323914
Chr3:55105734-55105734	3	55105734	55105734		null					Not found	0	0.041156698018312454	3.3959462642669678	0.0	0.0	0.12347009778022766	0.08432652801275253	9.930931091308594	0.17258045077323914
Chr3:55105735-55105735	3	55105735	55105735		null					Not found	0	0.05487559735774994	3.6434459686279297	0.0	0.0	0.16462679207324982	0.08432652801275253	10.673430442810059	0.17258045077323914
Chr3:55105736-55105736	3	55105736	55105736		null					Not found	0	0.05487559735774994	3.6434459686279297	0.0	0.0	0.16462679207324982	0.08432652801275253	10.673430442810059	0.17258045077323914
Chr3:55105737-55105737	3	55105737	55105737		null					Not found	0	0.05487559735774994	3.334071159362793	0.0	0.0	0.16462679207324982	0.08432652801275253	9.745306015014648	0.17258045077323914
Chr3:55105738-55105738	3	55105738	55105738		null					Not found	0	0.05487559735774994	3.334071159362793	0.0	0.0	0.16462679207324982	0.08432652801275253	9.745306015014648	0.17258045077323914
Chr3:55105739-55105739	3	55105739	55105739		null					Not found	0	0.05487559735774994	2.902033567428589	0.0	0.0	0.16462679207324982	0.08432652801275253	8.492338180541992	0.12943533062934875
Chr3:55105740-55105740	3	55105740	55105740		null					Not found	0	0.05487559735774994	2.8556272983551025	0.0	0.0	0.16462679207324982	0.08432652801275253	8.353119850158691	0.12943533062934875
Chr3:55105741-55105741	3	55105741	55105741		null					Not found	0	0.05487559735774994	2.7782838344573975	0.0	0.0	0.16462679207324982	0.08432652801275253	8.121088981628418	0.12943533062934875
Chr3:55105742-55105742	3	55105742	55105742		null					Not found	0	0.05487559735774994	2.7473461627960205	0.0	0.0	0.16462679207324982	0.08432652801275253	8.028276443481445	0.12943533062934875
Chr3:55105743-55105743	3	55105743	55105743		null					Not found	0	0.05487559735774994	2.700939893722534	0.0	0.0	0.16462679207324982	0.08432652801275253	7.889057636260986	0.12943533062934875
Chr3:55105744-55105744	3	55105744	55105744		null					Not found	0	0.05487559735774994	2.700939893722534	0.0	0.0	0.16462679207324982	0.08432652801275253	7.889057636260986	0.12943533062934875
Chr3:55105745-55105745	3	55105745	55105745		null					Not found	0	0.05487559735774994	2.6700022220611572	0.0	0.0	0.16462679207324982	0.08432652801275253	7.796245098114014	0.12943533062934875
Chr3:55105746-55105746	3	55105746	55105746		null					Not found	0	0.05487559735774994	2.700939893722534	0.0	0.0	0.16462679207324982	0.08432652801275253	7.889057636260986	0.12943533062934875
Chr3:55105747-55105747	3	55105747	55105747		null					Not found	0	0.05487559735774994	2.700939893722534	0.0	0.0	0.16462679207324982	0.08432652801275253	7.889057636260986	0.12943533062934875
Chr3:55105748-55105748	3	55105748	55105748		null					Not found	0	0.05487559735774994	2.76281476020813	0.0	0.0	0.16462679207324982	0.08432652801275253	8.074682235717773	0.12943533062934875
Chr3:55105749-55105749	3	55105749	55105749		null					Not found	0	0.05487559735774994	2.76281476020813	0.0	0.0	0.16462679207324982	0.08432652801275253	8.074682235717773	0.12943533062934875
Chr3:55105750-55105750	3	55105750	55105750		null					Not found	0	0.05487559735774994	2.948439836502075	0.0	0.0	0.16462679207324982	0.08432652801275253	8.63155746459961	0.12943533062934875
Chr3:55105751-55105751	3	55105751	55105751		null					Not found	0	0.05487559735774994	2.948439836502075	0.0	0.0	0.16462679207324982	0.08432652801275253	8.63155746459961	0.12943533062934875
Chr3:55105752-55105752	3	55105752	55105752		null					Not found	0	0.05487559735774994	2.948439836502075	0.0	0.0	0.16462679207324982	0.08432652801275253	8.63155746459961	0.12943533062934875
Chr3:55105753-55105753	3	55105753	55105753		null					Not found	0	0.05487559735774994	2.979377031326294	0.0	0.0	0.16462679207324982	0.08432652801275253	8.724369049072266	0.12943533062934875
Chr3:55105754-55105754	3	55105754	55105754		null					Not found	0	0.05487559735774994	3.118595838546753	0.0	0.0	0.16462679207324982	0.08432652801275253	9.142024993896484	0.12943533062934875
Chr3:55105755-55105755	3	55105755	55105755		null					Not found	0	0.05487559735774994	3.087658643722534	0.0	0.0	0.16462679207324982	0.08432652801275253	9.049213409423828	0.12943533062934875
Chr3:55105756-55105756	3	55105756	55105756		null					Not found	0	0.05487559735774994	3.118595838546753	0.0	0.0	0.16462679207324982	0.08432652801275253	9.142024993896484	0.12943533062934875
Chr3:55105757-55105757	3	55105757	55105757		null					Not found	0	0.06859449297189713	3.1793839931488037	0.0	0.0	0.20578348636627197	0.08432652801275253	9.281244277954102	0.17258045077323914
Chr3:55105758-55105758	3	55105758	55105758		null					Not found	0	0.06859449297189713	3.0711028575897217	0.0	0.0	0.20578348636627197	0.08432652801275253	8.956400871276855	0.17258045077323914
Chr3:55105759-55105759	3	55105759	55105759		null					Not found	0	0.06859449297189713	3.3959462642669678	0.0	0.0	0.20578348636627197	0.08432652801275253	9.930931091308594	0.17258045077323914
Chr3:55105760-55105760	3	55105760	55105760		null					Not found	0	0.06859449297189713	3.442352294921875	0.0	0.0	0.20578348636627197	0.08432652801275253	10.070149421691895	0.17258045077323914
Chr3:55105761-55105761	3	55105761	55105761		null					Not found	0	0.06859449297189713	3.442352294921875	0.0	0.0	0.20578348636627197	0.08432652801275253	10.070149421691895	0.17258045077323914
Chr3:55105762-55105762	3	55105762	55105762		null					Not found	0	0.06859449297189713	3.4887588024139404	0.0	0.0	0.20578348636627197	0.08432652801275253	10.209368705749512	0.17258045077323914
Chr3:55105763-55105763	3	55105763	55105763		null					Not found	0	0.06859449297189713	3.4887588024139404	0.0	0.0	0.20578348636627197	0.08432652801275253	10.209368705749512	0.17258045077323914
Chr3:55105764-55105764	3	55105764	55105764		null					Not found	0	0.06859449297189713	3.5970399379730225	0.0	0.0	0.20578348636627197	0.08432652801275253	10.534212112426758	0.17258045077323914
Chr3:55105765-55105765	3	55105765	55105765		null					Not found	0	0.06859449297189713	3.6279773712158203	0.0	0.0	0.20578348636627197	0.08432652801275253	10.62702465057373	0.17258045077323914
Chr3:55105766-55105766	3	55105766	55105766		null					Not found	0	0.06859449297189713	3.5196962356567383	0.0	0.0	0.20578348636627197	0.08432652801275253	10.302181243896484	0.17258045077323914
Chr3:55105767-55105767	3	55105767	55105767		null					Not found	0	0.06859449297189713	3.473289728164673	0.0	0.0	0.20578348636627197	0.08432652801275253	10.162961959838867	0.17258045077323914
Chr3:55105768-55105768	3	55105768	55105768		null					Not found	0	0.06859449297189713	3.5196962356567383	0.0	0.0	0.20578348636627197	0.08432652801275253	10.302181243896484	0.17258045077323914
Chr3:55105769-55105769	3	55105769	55105769		null					Not found	0	0.06859449297189713	3.4887588024139404	0.0	0.0	0.20578348636627197	0.08432652801275253	10.209368705749512	0.17258045077323914
Chr3:55105770-55105770	3	55105770	55105770		null					Not found	0	0.06859449297189713	3.473289728164673	0.0	0.0	0.20578348636627197	0.08432652801275253	10.162961959838867	0.17258045077323914
Chr3:55105771-55105771	3	55105771	55105771		null					Not found	0	0.06859449297189713	3.4578211307525635	0.0	0.0	0.20578348636627197	0.08432652801275253	10.116556167602539	0.17258045077323914
Chr3:55105772-55105772	3	55105772	55105772		null					Not found	0	0.06859449297189713	3.4578211307525635	0.0	0.0	0.20578348636627197	0.08432652801275253	10.116556167602539	0.17258045077323914
Chr3:55105773-55105773	3	55105773	55105773		null					Not found	0	0.06859449297189713	3.7053210735321045	0.0	0.0	0.20578348636627197	0.08432652801275253	10.859055519104004	0.17258045077323914
Chr3:55105774-55105774	3	55105774	55105774		null					Not found	0	0.06859449297189713	3.7815778255462646	0.0	0.0	0.20578348636627197	0.08432652801275253	11.04468059539795	0.21572557091712952
Chr3:55105775-55105775	3	55105775	55105775		null					Not found	0	0.06859449297189713	3.8898589611053467	0.0	0.0	0.20578348636627197	0.08432652801275253	11.369524002075195	0.21572557091712952
Chr3:55105776-55105776	3	55105776	55105776		null					Not found	0	0.06859449297189713	3.9207963943481445	0.0	0.0	0.20578348636627197	0.08432652801275253	11.462336540222168	0.21572557091712952
Chr3:55105777-55105777	3	55105777	55105777		null					Not found	0	0.06859449297189713	3.766108751296997	0.0	0.0	0.20578348636627197	0.08432652801275253	10.998273849487305	0.21572557091712952
Chr3:55105778-55105778	3	55105778	55105778		null					Not found	0	0.06859449297189713	3.7351715564727783	0.0	0.0	0.20578348636627197	0.08432652801275253	10.905462265014648	0.21572557091712952
Chr3:55105779-55105779	3	55105779	55105779		null					Not found	0	0.06859449297189713	3.71970272064209	0.0	0.0	0.20578348636627197	0.08432652801275253	10.859055519104004	0.21572557091712952
Chr3:55105780-55105780	3	55105780	55105780		null					Not found	0	0.06859449297189713	3.7042341232299805	0.0	0.0	0.20578348636627197	0.08432652801275253	10.812649726867676	0.21572557091712952
Chr3:55105781-55105781	3	55105781	55105781		null					Not found	0	0.06859449297189713	3.766108751296997	0.0	0.0	0.20578348636627197	0.08432652801275253	10.998273849487305	0.21572557091712952
Chr3:55105782-55105782	3	55105782	55105782		null					Not found	0	0.05487559735774994	3.8434526920318604	0.0	0.0	0.16462679207324982	0.08432652801275253	11.230305671691895	0.21572557091712952
Chr3:55105783-55105783	3	55105783	55105783		null					Not found	0	0.05487559735774994	3.8434526920318604	0.0	0.0	0.16462679207324982	0.08432652801275253	11.230305671691895	0.21572557091712952
Chr3:55105784-55105784	3	55105784	55105784		null					Not found	0	0.041156698018312454	3.827983856201172	0.0	0.0	0.12347009778022766	0.08432652801275253	11.18389892578125	0.21572557091712952
Chr3:55105785-55105785	3	55105785	55105785		null					Not found	0	0.041156698018312454	3.8898589611053467	0.0	0.0	0.12347009778022766	0.08432652801275253	11.369524002075195	0.21572557091712952
Chr3:55105786-55105786	3	55105786	55105786		null					Not found	0	0.041156698018312454	3.9981400966644287	0.0	0.0	0.12347009778022766	0.08432652801275253	11.694367408752441	0.21572557091712952
Chr3:55105787-55105787	3	55105787	55105787		null					Not found	0	0.041156698018312454	3.9826714992523193	0.0	0.0	0.12347009778022766	0.08432652801275253	11.647961616516113	0.21572557091712952
Chr3:55105788-55105788	3	55105788	55105788		null					Not found	0	0.041156698018312454	4.013608932495117	0.0	0.0	0.12347009778022766	0.08432652801275253	11.740774154663086	0.21572557091712952
Chr3:55105789-55105789	3	55105789	55105789		null					Not found	0	0.041156698018312454	3.905327796936035	0.0	0.0	0.12347009778022766	0.08432652801275253	11.41593074798584	0.21572557091712952
Chr3:55105790-55105790	3	55105790	55105790		null					Not found	0	0.041156698018312454	3.6743834018707275	0.0	0.0	0.12347009778022766	0.08432652801275253	10.766242980957031	0.17258045077323914
Chr3:55105791-55105791	3	55105791	55105791		null					Not found	0	0.041156698018312454	3.302046775817871	0.0	0.0	0.12347009778022766	0.08432652801275253	9.606087684631348	0.21572557091712952
Chr3:55105792-55105792	3	55105792	55105792		null					Not found	0	0.041156698018312454	2.965322494506836	0.0	0.0	0.12347009778022766	0.042163264006376266	8.724369049072266	0.12943533062934875
Chr3:55105793-55105793	3	55105793	55105793		null					Not found	0	0.041156698018312454	3.1200101375579834	0.0	0.0	0.12347009778022766	0.042163264006376266	9.188431739807129	0.12943533062934875
Chr3:55105794-55105794	3	55105794	55105794		null					Not found	0	0.041156698018312454	3.1200101375579834	0.0	0.0	0.12347009778022766	0.042163264006376266	9.188431739807129	0.12943533062934875
Chr3:55105795-55105795	3	55105795	55105795		null					Not found	0	0.041156698018312454	3.1354787349700928	0.0	0.0	0.12347009778022766	0.042163264006376266	9.234837532043457	0.12943533062934875
Chr3:55105796-55105796	3	55105796	55105796		null					Not found	0	0.041156698018312454	3.1354787349700928	0.0	0.0	0.12347009778022766	0.042163264006376266	9.234837532043457	0.12943533062934875
Chr3:55105797-55105797	3	55105797	55105797		null					Not found	0	0.041156698018312454	3.1354787349700928	0.0	0.0	0.12347009778022766	0.042163264006376266	9.234837532043457	0.12943533062934875
Chr3:55105798-55105798	3	55105798	55105798		null					Not found	0	0.041156698018312454	3.1354787349700928	0.0	0.0	0.12347009778022766	0.042163264006376266	9.234837532043457	0.12943533062934875
Chr3:55105799-55105799	3	55105799	55105799		null					Not found	0	0.041156698018312454	3.1354787349700928	0.0	0.0	0.12347009778022766	0.042163264006376266	9.234837532043457	0.12943533062934875
Chr3:55105800-55105800	3	55105800	55105800		null					Not found	0	0.041156698018312454	3.1354787349700928	0.0	0.0	0.12347009778022766	0.042163264006376266	9.234837532043457	0.12943533062934875
Chr3:55105801-55105801	3	55105801	55105801		null					Not found	0	0.041156698018312454	3.1354787349700928	0.0	0.0	0.12347009778022766	0.042163264006376266	9.234837532043457	0.12943533062934875
Chr3:55105802-55105802	3	55105802	55105802		null					Not found	0	0.041156698018312454	3.1354787349700928	0.0	0.0	0.12347009778022766	0.042163264006376266	9.234837532043457	0.12943533062934875
Chr3:55105803-55105803	3	55105803	55105803		null					Not found	0	0.041156698018312454	3.073603868484497	0.0	0.0	0.12347009778022766	0.042163264006376266	9.049213409423828	0.12943533062934875
Chr3:55105804-55105804	3	55105804	55105804		null					Not found	0	0.041156698018312454	3.073603868484497	0.0	0.0	0.12347009778022766	0.042163264006376266	9.049213409423828	0.12943533062934875
Chr3:55105805-55105805	3	55105805	55105805		null					Not found	0	0.041156698018312454	3.073603868484497	0.0	0.0	0.12347009778022766	0.042163264006376266	9.049213409423828	0.12943533062934875
Chr3:55105806-55105806	3	55105806	55105806		null					Not found	0	0.041156698018312454	3.073603868484497	0.0	0.0	0.12347009778022766	0.042163264006376266	9.049213409423828	0.12943533062934875
Chr3:55105807-55105807	3	55105807	55105807		null					Not found	0	0.02743779867887497	3.073603868484497	0.0	0.0	0.08231339603662491	0.042163264006376266	9.049213409423828	0.12943533062934875
Chr3:55105808-55105808	3	55105808	55105808		null					Not found	0	0.02743779867887497	3.073603868484497	0.0	0.0	0.08231339603662491	0.042163264006376266	9.049213409423828	0.12943533062934875
Chr3:55105809-55105809	3	55105809	55105809		null					Not found	0	0.02743779867887497	3.073603868484497	0.0	0.0	0.08231339603662491	0.042163264006376266	9.049213409423828	0.12943533062934875
Chr3:55105810-55105810	3	55105810	55105810		null					Not found	0	0.02743779867887497	3.073603868484497	0.0	0.0	0.08231339603662491	0.042163264006376266	9.049213409423828	0.12943533062934875
Chr3:55105811-55105811	3	55105811	55105811		null					Not found	0	0.02743779867887497	3.073603868484497	0.0	0.0	0.08231339603662491	0.042163264006376266	9.049213409423828	0.12943533062934875
Chr3:55105812-55105812	3	55105812	55105812		null					Not found	0	0.02743779867887497	3.0286121368408203	0.0	0.0	0.08231339603662491	0.0	8.956400871276855	0.12943533062934875
Chr3:55105813-55105813	3	55105813	55105813		null					Not found	0	0.02743779867887497	3.0286121368408203	0.0	0.0	0.08231339603662491	0.0	8.956400871276855	0.12943533062934875
Chr3:55105814-55105814	3	55105814	55105814		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
Chr3:55105815-55105815	3	55105815	55105815		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
Chr3:55105816-55105816	3	55105816	55105816		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
Chr3:55105817-55105817	3	55105817	55105817		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
Chr3:55105818-55105818	3	55105818	55105818		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
Chr3:55105819-55105819	3	55105819	55105819		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
Chr3:55105820-55105820	3	55105820	55105820		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
Chr3:55105821-55105821	3	55105821	55105821		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
Chr3:55105822-55105822	3	55105822	55105822		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
Chr3:55105823-55105823	3	55105823	55105823		null					Not found	0	0.02743779867887497	3.013143301010132	0.0	0.0	0.08231339603662491	0.0	8.909994125366211	0.12943533062934875
